order_id,products
2479561,29127 23341 21137 21938 24184 3999
2479569,23288 26914 3798
2479582,42625 40706 25890 34358 22935
2479628,20738 29095 13129 47242 6347 4290 4920 35537 24852 10613 6137 29176 37817 40795 15100 37215
2479678,13944 43568 39059 8460 17862
2479713,47209 20114 2295 24184 42585 4605 13535
2479716,35951 17872 4792 31506 5684 37464 11193 22142
2479726,49683
2479744,31683 25988 16965 45835 13102 25488 5077
2479753,38689 18117 35176 13452 4957 17872 42002 42356 13176 46650 5115 33754 27966
2479759,38400 24852 47333 26503
2479765,14337 35042 48548 24838 43409 12232 8204 17836 18605 47120 35601 24852 5077 9176 14780
2479773,38944 23075 36070 27729 34243 16241 15459 22935 4217 46906 24058 32734 39519
2479807,35378 43693
2479833,15004
2479869,27104 28993 40516 45066 8174 7704
2479881,4920 38490 24852
2479890,12384 22560 44098 7021 11440 28883 40852 41047 12732 8575
2479916,19048 39558 24964 26790 5670 1511 21288 22825 46294 29675 42701 5550 1039 27344 32177 32197 48277 37718 13176 31263
2479961,32465 23026 30668 45607
2480028,31651 24532
2480060,20658 36186 37174 36263
2480123,30827 11365 21195 33000 39275 17720 13176
2480236,14467 8518 29447 11497 35495 44397 34126 44624 10385 45106 33731 35221 21047 2879 40604 10814 14335
2480255,26436 32492 13542 31102 22767
2480337,None
2480409,11520 39984 33572 49683 12384 18224 1234 49235 6873
2480417,None
2480425,38200 5996 23341 44566 5047
2480431,24830
2480450,27521 44035 9092 40229 43789 34126 21903 21938 38739 46616 20734
2480462,28204 40706 24852 16797
2480481,2120
2480507,34584 15950
2480545,2750
2480586,46149 17902
2480636,27521 48186 49683 17652 13198
2480678,33026 36107
2480696,25659 6228 42557 5479
2480716,24288 21616 33043 26940
2480812,8412
2480882,23634 2855 18071
2480893,None
2480927,27705 27470
2480937,21137 30385 33746 30391 40604 43295
2480962,41593 42342
2481014,40706 43122 27845 47209 37687 27596 14477 8174 6765 21137 47890 39475 3957 24535 39928 49567
2481031,31912 33000 5258 27477 23423
2481070,20995 17668 39877 48329 25466 41149
2481082,44422 21292 32717 27156 39408 9076 42265 890 38077 32446
2481111,28842
2481125,44144 10089
2481261,23734
2481375,6184 35887
2481377,12069 13351 46505 20842 28199 35628 17902 19660 13838 13176 45788 42110 30949
2481394,11520 15872 35939 24964 30117 8518 41665 33672 8809 45066 17600 23854 34448 46720 5428 17461 47766 25466 26620 30442 27454
2481483,19660
2481537,39408 13176 38374
2481572,33819 32553 47185 37795 19604 4635 36316 29533
2481585,15520 32655 11143 29487 15290 35163
2481646,46321 40706 19660 8518
2481713,46522 14947 38797 5302
2481774,46979 37766 31113 46346 48395 21137 2452 24097 37417 17706 18987 9397 23094 8631 47672 16831 15712 12099 5077 27104 49381 365 13166 4595 13176 26047
2481813,27872 31553 7559 8424 26410 36493 24333 35921 13431
2481880,27845 2086 13198 16145 5746 22395 8670
2481885,41625
2481923,24852 28157
2481928,26369 36865 31883 21903 22935 12060 45221 1577 17835 19678 11448 28879 8277 21527 1244 6750 33957 27104 8424 47209 35050 9324 19057 41332 21367 890 23165 24830
2481993,24852 4605 22574 46711
2481998,26384 14470
2482115,None
2482121,11182 44142
2482130,7952 13176 34276 47616 10831
2482146,17769 9932 31981 49680 38739 45748 23544 18489 45787
2482155,47626 27627 10032 10481 27316 43961
2482212,8536 27163 34789
2482279,14992 34969 5876 16589
2482289,13176 39657 5258
2482339,16647
2482346,6187
2482364,37840 3529 43845 46654 3169
2482401,28985 8277
2482510,24514 23687 19627 35921 24852 44085 33791
2482555,15595 41844 20327
2482558,11169 32387 42116 16856 39558 48679 26604 41540 21137 3957 10518 13176 24964 40413
2482572,2722 29259 32850
2482660,18434 24964 46667 16759 21403 29662
2482768,4210 12916 46666 35199
2482783,None
2482845,42736
2482849,11777 39108 39303 22504 3849 41290 7175 9741 21137 9554 1364 39928 28278 47209 13176 17652
2482892,43136 30827 21573 44683 9358 38768 31506 12341 17302 23288 43739 10173
2482945,11520 10673 38946
2482963,17060 8518 48679 40396 28849 47766 48057
2482967,8536 8732
2482973,24024 23748
2483059,26384 47042 46069 21174 35167
2483106,8424 47626 39275 36211 24852 24954
2483112,13176 47626 38739 27236 24838
2483252,27845 26278 35688 28204 5450 26604 21903 22035 21560 25043 24852 43352 9000 45535 4605 39877
2483304,26209
2483416,20608 21292
2483426,20170 21709 35221 20119
2483452,18027
2483536,5794 31564 22959 33041 31506 9076 19029 32886 13176 23322 2238 3999
2483559,8193 27307 26209 28427 44142 46575 20114 49235 12980 47766 43385 15937 25919
2483560,47209 45763 38159
2483606,1398
2483675,33184 1569 22699 22695 648 4137 26826 18987 1069 12782 49520 3992 21011 24852 8590 20502 6281 12536 27196 16797 6046
2483698,29993 31915 27845 32486 35503
2483727,26604 24852
2483812,None
2483814,13702 37646 24852 47766 22935 30233 27966 43295
2483821,907
2483842,27845
2483846,40354 24852 27086
2483888,27360 17008 32645 24890 27528 5097 8460 7693 23405 3696 39922 38739 41973 40310 8536 47226 13083 43772 41565
2483905,13303 29382 31755 27885 12916 47031 46939
2483957,None
2483999,None
2484063,13176 19057 7156 27845
2484077,26209 22935
2484100,13176 47209 19613
2484158,12576 39947 28204 45646 21137 13176 47900
2484236,44712 9881 19677 38944
2484329,17600 10752 6724 7788 33357 38739 29908 17621 16539 14335
2484335,1217 22890
2484428,34284 47766
2484473,9124
2484484,34243 4462 45007 25424 32689 21938 40725 34358 16409 26937 24668 27966
2484635,14952 10193 44359
2484659,47616 47977 43989 24838
2484660,12481 33698 31940 17334 15297 13737 32429 46514 47766 16696 7450
2484676,46496 162 13380 5450 13870 25199 44560 22035 9689 17757 16185 20015 35951 45066 42110
2484677,35619 28427 21694 46822
2484849,34551
2484893,8518 22935
2484914,1158 35951 42736 24852 35221 28985
2484968,23116
2484982,16696 27289 1115 41276 3990
2485014,8048 4920 17207
2485043,32175
2485071,35951 8518 21903
2485241,13409 24838 48070 8424 2825 47766 27156 27695 28309 37687 31634 24852 28373 34262 43961 4920 39097 37691 13629 22142 33407
2485261,33017 24746 45533 77 47877
2485297,24852 44142 22935
2485319,3896 10132 22963 2452 13166
2485383,21137 2596 48287
2485406,29868 43886 26706 49683 7477 25464 31701
2485486,11265 6187 14372 11304 5835 44548 10673 46354 33651 24852 49622 3992 34969 13083 8637
2485522,1729
2485541,27104 31717
2485570,15424 31449 49235 24852
2485654,41950 8518
2485667,37496 31629 29582
2485677,None
2485778,18891 37229 36691 820 18394 44830
2485802,47042 5699 24964 33198 38383 21137 49235 19894 16759 3066 21903 8959
2485857,46979 32757 7559
2485928,24964 23734 5612 21295 49236 12118 22935 13176 21903 35004
2485971,8674 25852 33198
2485986,31808 13643
2486095,47457 14947 39780 40236 10673 11123 1940 24248 24852 23645
2486134,24852
2486167,20842 941 29487 35568 1940 21333 7483 40028
2486203,32033 41290 29926
2486312,9282
2486382,4920 4945 20904 47630 33120
2486416,41787 45 20119
2486544,46979 34358 44632 15995 41149 4799
2486586,15200 40706 9124 45541 12614 8424 31388 45066 21903 24852 42265 47439 30492 16254 13733
2486629,20259 21447 21225 2776 36691 20344
2486656,5025 15359
2486662,25985 22212 45064 45488 20305 33651
2486691,10369 39877
2486729,31040 39877 5194 4656 45788 19678
2486767,18598 15399 35242 48523 8174 37935 35921 24852 11865
2486861,47617 38279 4721 45832 28299 19660 43565 37646 26769 27246 1940 5077 15860 14999 536 24852 36316 24701
2486880,40198 33929 18444 34993 7156 13176 23291 11512
2486898,43086 13176 7381 23543 44632 20574
2486902,20114 43509 47766 22935
2486949,16185
2487033,48705 36101 39046 4873 1679 35896 19859 43124 35221 24713 14168 24122 16413
2487158,None
2487197,12576 4210
2487221,21376 8424 42342 4799
2487247,18465 34358 22935 4920 40571 32030
2487301,24852 1890 19348 19057 21903
2487346,9881
2487369,25340 25653
2487405,13176 8528 2091
2487433,14112 9058 24010 4920 11736 4029
2487511,27744 26369 31720 22025 48364 4013 35535 37876 5589 13176 18362 20383
2487526,35616 39877 40621 45364 2581 46069
2487563,None
2487655,47626
2487691,47626
2487700,23723 28647 30921 44843 32211 25844 45622
2487782,26209 11777 47209 20842 46667 32655 5876 44632
2487802,25160
2487882,19970 19115 17454 25230 23545 13245
2487903,44678 28968 13322 27189 2750 27709 27966 31871
2487937,11759
2487995,21376 1323 44932 37646 46979 24852 30489 12572 34335 38689 25513 26410 9515 3896 46906 14651 43713 32579 5450 1244 17758 49247 14702 26736
2488032,8193 14147 45061 22929 40598 45066 18503 31981 9038 47185 24852 5782 32951 44118 32156 7903
2488046,4006 5586 45303 16696 33658 34300
2488055,40723 36339
2488072,10326
2488101,18656 27521 47209 41994 13870 3599 4658 4462 2552 5646 36127
2488114,42736 26352 39832
2488157,None
2488192,8424
2488225,5187 27845 47626 24852 43961 39774
2488239,21137 40396
2488343,31040 29344 48857 36772 26790 42356 45866 19019 6317 11440 22035 46676 36085 44310 6489 10132 34448 21019 15902
2488350,35951
2488358,42240 7845 37158 39921 13065 12140 48913 47672 33204 16245 19448 31578 5564 36316 26172
2488518,23662
2488555,None
2488573,17976 46650 49235 26932 23315
2488688,7916 2086 35951
2488700,43867 4724 12341 23807
2488704,13176 10227 12341 37687
2488847,17794 35555 24838 41065 45007 31506 37011 47209 10172
2488894,28226 27307 34466
2488903,40706 12069 5479 12456 45608 22935 14233 29405 39391
2488918,5258 44683 11365
2488925,38689 12099 36724 43662 24799
2488969,11520 25890 4605 14453
2488973,8555 21137 31683 4451
2489095,8644 35171 24852 41831
2489120,12891 19686 45835 7628 21938 5011 47766 11123 31231
2489143,13740 39087
2489217,37158 16521 4332 11440 19057 22228 44413
2489219,17122 22362 14966 37710
2489318,29328 28100 34448 35221 42244 13851 27966 35199
2489382,15200 47209 37067 37646 21137 21938 22935 43768 10749
2489411,14233
2489444,18689 49026 21347 45007 8103 16797 5450 9515 18434 32655 27344 44632 38164 47672 23375 45066 3583
2489450,17795 41220 31717 47209 8011 21137 31635 15902 28985 35163 5212 19613 27966 36127
2489760,4920 38273 28204
2489806,None
2489813,34217
2489885,10912 40516 35628 45167 31288 37947 10749
2489886,46676
2489941,None
2490100,48825 33819 557 8030
2490103,47877
2490104,19600 21602 12538
2490124,42052 27086 1284 39877 12791 40910 28715 32524 26317 32398 39928 21137 22899 8277 12023 2855 12409 14651
2490156,10032 33257 36372
2490163,1947
2490190,25152 34 15269 43209 43693 34766 33357 42834 24852 853 20955 16797
2490228,15899 12053
2490336,21386
2490340,None
2490343,6187
2490390,37094 45066 41109 30630
2490468,9901 1940 29774 33819 43565 13083 23085 10673 3634 10547 11576 31803 17341 8638 1217 2099 47305 31564 33614 49235 34254 44761 27616 42210 43875 44782 9076 47865 5114
2490472,18019
2490509,9285
2490612,26369 40516 38533 8518
2490633,49235
2490644,10866 31727 43789 24838 27930
2490744,8475 34483 27726
2490756,5785
2490791,27966 24838
2490942,16290 35547 24852
2491033,13176 21137 30471 22825 19057
2491040,432 19660 24852 47141
2491132,19691
2491264,13634 8803 6184 30827 31759 8048 4724 43352 8571
2491291,769 4450 38768 19514 12087 18201 46522 19003 30845
2491313,31553 39812 16797
2491331,31040 47042 2435 11941 9515 27336 38827 34668 22035 10070 3896 42265 41950
2491389,16290 26629 43999 21137 32360 31433 36189 48784 34993 22227 33716 23579 44765 49247
2491621,46979 28851 37646 12499 34969 15290 16349
2491636,None
2491645,27521 21526 33031 3339 37646 26128 49683 20246 16797 11422 6948 37029 6585 459 37966 23516 33636 30949 13166 9839 21616 24184
2491678,8529
2491706,41373 21282 24643 8804 13636 49481 19178 40939 44654 16797 4210 24852 16953 16696 9076 31343 39581 43295
2491732,5479 28785 10504 24009 25272 49383 5618 34126 8017 20114 26324 48110 34358 13176 47065 9595 11090 25087
2491783,13176 79
2491816,4421 13223 49683 2452 16185 33279
2491882,39993
2491895,38928 48034 27038
2491928,47209 47231 31915 8021 27521
2492052,23288 14233 19660 5876 1999
2492063,None
2492075,44830
2492158,38739
2492200,40706
2492335,46022 39046 6119 9486 15057 24852
2492339,196
2492402,13176
2492451,17008 25330 40862 13870 16541
2492471,11492 20463
2492503,13176 32467 43343
2492545,None
2492609,11520 44292 8518 7622 21903 13176 42265 5659
2492611,17600 16291 35140 7781 21137 47209 5134 19057 13176 46969 28156 27966
2492678,43324 36039
2492727,7483
2492826,44368 19660
2492905,8193 17794 33787 14853 41985 41544 1360 45104 24852 12341 44632 28985 33754 41787 39452 42768 47156
2492968,42244 35749 44359 12745 1546 4367 34448 21137 33043 11945 43961 37947 36127
2493174,18434 9020 22935
2493181,21573
2493208,27360 5163 46598 39276 39594 22123 10892 38479 29982 27196 41534
2493223,43352 39275
2493300,15424 24954 44051 18926 15902
2493351,36011 13517 37646 45007 25653 39190 1463 11352 7615
2493368,37504 48800 23909 649 46893 30287 40403 24852 54 15160 28473
2493391,34969 29594 24852 21070
2493440,42153
2493577,34343
2493640,40706 39877 17638 34921 39275 6383 27966
2493685,45447 3981 14447 42508 25133 3599 17872 45679
2493746,6287 19660 37646 35951 17553 24852 48559 30391 12315 41950
2493792,13176 27521 45445 16278
2493858,3016 44746 17389 1902 6448 34325 12250 12797
2493892,None
2493976,39928 38028 16797 47766
2494148,32448 1263
2494177,2777
2494218,5120 26209 29987 1158 37158 21543 38456 39275 36076 40878 34584 23734 21560 45957 4605 27966 40031
2494232,26209 11440 39275 21903 14992 28985
2494247,37646 48679 651 13646 19057 17461 13176 41950
2494251,12304 33552 21314 33460 23909
2494268,40261 47185 35752 37063 7116 10673 19348
2494299,47626 40338 5782 26269 287 20512 39408 31398 4778 44843 32300 32303 7751 41935 17490 32605 8670 33129 44142 28016 37371 11516
2494398,42768 26209
2494408,21616 26209 45066 47766
2494462,36170 42231
2494476,5025 35163 27845 47766 5621
2494482,22035 5818 21903 48679
2494619,23713 8963 47141 31942 39594 33198
2494648,22400 18465 47209 47626 21616 21267 24852 40310 11481
2494666,5120 42625 43014 34503 22825 39693 12157 44661 43575 10749
2494694,33768
2494720,27937 6187 4656 35633 21174 24184 4828
2494727,38656 3843 24964 18918 36550 48679 47626 12206 44632 46676 30391 24184 5785 5450 4605
2494816,33000 31912 30827 31985 13575
2494845,13176 43122
2494850,10248 1361 16797 1457
2494880,2091 33716 35591
2494897,45066 16965
2494921,26177 18370 14084 23783 47209 5451 19057 22035 23029 22935 13176 14778 47900
2495161,47551
2495243,3696 10049 33439 24053 35199
2495244,2611 1158 21903
2495276,6184 31651
2495313,39581
2495403,20995 24838 49191 5769 14197 22935 44632 3550
2495454,33827 47141 25670 588 20302 1702 19155
2495643,28842 46341 49079
2495650,7297
2495687,46521 26914 45051 196
2495881,25890 46979 24838 32360 40706 21903 30450 24852 23543 24184 18434 24830
2495901,10032 16696 24186 1940
2496054,27521 9387 34358 45788 10603 14929 24852 19478 20345 11068
2496060,12409
2496098,11520 1999 27845 28934 41065 5450 45007 40593 22035 8277 2326 6361 21903 21413
2496174,17122
2496246,26209 49026 27344 7021 21616 21137 38647 44632 11193 18908 10621 27966
2496312,None
2496397,28999
2496538,17316 42959 23410 1726 3866 14877 17566
2496565,42736 18020 7559 27690 44359 34448 23537 21267 24852 47766 28842 24964 45066
2496579,1408 5077
2496659,27681 20995 32645 26751 40621 19389 10032 41171 45588 373 47029 26456 24852 12218 49279 23037 27966 13375
2496688,39127
2496846,26369 18370 37524 47766
2496949,13537 4675 11233 14634 941 20089 16185
2496963,32480 30597 48205 44142 29553 12341 24184 26172 17341
2497027,None
2497063,27104 14947 24964 49128 29898 21195 48848 47601 8021 35321
2497148,2913 20339 22276 25533
2497168,35221 2962 27663 21709 1695
2497172,34584 16363 17948 27966 30391
2497314,10441 196
2497330,27744 44325 49478 28204 33523 12341 5750 87 13176 45875 25562 46522
2497363,43154
2497368,None
2497431,21137 43654 27086 5479
2497433,29926 26620 47626 40723 42265 22556
2497441,17836 28987 28204 34861
2497450,None
2497469,8650 24902
2497634,14826 34953 47626 23341 21938 19003 4605
2497691,7898 45134
2497706,432 1940 36086 17638 22935
2497710,19734 23909 5782
2497712,26209 35042 33731 1445 17318 48361 5450 21938 7156 23734 24852 15100
2497806,40939 27374 6066 5971 24441 4731
2497817,22849 17795 41220 32197 38662 41960 26940 30391 45007 47763 36695 35535 17948
2497857,33000
2497904,6184 39408 37710 27839
2497927,3664 28092 3990
2497934,45762 40299
2498001,23178 5564
2498161,40815 4605 6046 25783
2498200,5794 44292 39464 1228 19348 16185 9114 46844 29309 29695
2498241,41400 21100 196 48142 40199
2498256,2469 49191 28157 432 10108 14493 28798
2498258,2538 29934 19863
2498268,3808 41618 15700
2498275,29223 5068 21903
2498280,26165 32211 16797 4269
2498332,32352 27299 9964
2498399,47008 15040 25890 20995 21137 44014 35887 25659 21938 19508 42030 22169 13176 31513 1787 18557 5886
2498429,33443 29662 5991 41950 47209 5479 46206 45007 39984 13176 40723 5876 2846 16759 4472 18234 27966 5077
2498432,3265 20940 10326 44271
2498435,21417 22260 16015
2498444,39968
2498525,None
2498546,6470 28080 45076 40310 11865 22619
2498629,31140 47815 33129 13834 42731 15599 5077 26006 41912 28634 11004
2498640,20392 48440 36011
2498666,2855 6046 36550 35535
2498676,45596 10853 34862 17311
2498681,4210 37067 49621 8087
2498703,31343
2498706,22935
2498727,45570 24838 38159 27966 30391 38558 43295
2498754,5322
2498763,18889 24838 36606
2498771,13176 11365 12341 13575
2498799,8425 31883 1516 6541 13176 32018 27966 45368 5114 6750
2498811,41665 4163 33540 27845 3434 30480 18659 33045 30707 27325 7781
2498824,47209 39475
2498864,34050 24852 49191
2498875,11520 21955 8087 19660 17807 19508 42987 39097 28985 46524
2498896,38768 43568 29487
2498950,11520 38944 2979 47209 47626 43698 49075 24852
2498956,39097 31354 19678
2499088,581 47626 27086 21903 35824 24852 24184
2499126,26369 45066 7916 21709 49520 49235 16797
2499172,41561
2499240,45445 48720 21137 17652 14678 2295 15290
2499332,21137
2499414,None
2499466,49520 24852
2499491,None
2499524,30233 34530 22935 4086 23233
2499586,36011 3717 21174 41213
2499624,43352
2499625,26497 32390 4367 45072 47766 44697 21019 5025 39844 10279 28842 14379 43565 29487 43698 11827 5818 25931 48099 34026 44142 26993 40310
2499626,1074 16558 5479
2499643,None
2499681,13176 21019 28204
2499703,27845 5640 45066 33640 16848 4920 47766 39160
2499767,11495 12 32691 12212 16953 29564 27325
2499802,2361 22620
2499809,12505
2499861,None
2499883,38928 22802 3298 18023
2499941,21137 4451 24852 10814 31215
2499951,34969
2499965,13176
2499994,8580 33548 7533 11123 24852 7925 16855 6552 7806 31231
2500017,41793 45570 13351 44008 48487 31981 13870 16797 24852 18523 17948 4957 27966 45535
2500019,None
2500023,17830 33959 47209 21847 22035 44471 13176
2500046,26242 35939 36676 27845 5194 42445 21903 14678 21137 47734 43768 46969 1244 41950
2500101,11325 24838
2500172,23082 7116 20114 24852 25686 17341
2500237,38689 39275 47766 26209 21288 37003 49424 21903 22035 19057 44882 5491 49044 41950 5206 39699 22969 46906 8929 8574 25055
2500247,None
2500308,35042 14715 25544 4942 24852 4920 25396 35547 2588 2717
2500340,32768 46979 26604 37646 41874 8174 16797 22308 23339 45 11441 30391 25272 41540 34126 35163 30305 49383 26985 48364 48366 24184
2500387,24891 9550 49517 39619 21813
2500429,7681 15399
2500442,26209 24964 47626 46667 43789 19057 8277 14852 4799
2500559,21872 34824 49235 45007 7751
2500633,22520 36086 38890 17341 13838
2500789,26209 21174 28745 47626 14540 37524 47766 13176 17948 20842
2500799,47521 41793 28204 39886 7503 29370 45374
2500814,49192 35649
2500839,25890 46505 45066 24852 1559 30620
2500879,31992 49235
2500886,33198
2500901,196 21573 6184 11759 22610 35951
2500905,None
2500941,33552 15404 44085 6182 34247
2500945,27744 40706 3843 39812 47626 7948 34126 31471 39984 21137 4210 13877 5450
2500988,27344 18599 8424 26282 34448 21137 22035 5077 13176 18171 42719
2501007,15226 8012 16830
2501008,27104 2480 24964 4214 49383 29079 42768 7314 5876 47766 42585 28601 12797
2501081,13176
2501159,7781 12919
2501163,32004 22086 37065 45099 48588 19886 20114 43758
2501196,17313 8571 13535
2501245,45360 33452 9580
2501304,43112 33065 27179 12013 27796 4605 44799
2501311,40198 46886 49416 44142 47119 28080 24184 47766 11512 29615 49247
2501327,21376 7781 47912 47209 651 22963 8174 21709 41329 16083 44632 8021 24024
2501331,11182
2501421,8898 46088 44234 26924 19069 30352 945 32115 27796 13303 7641 10333 44799
2501501,27801 14999
2501506,7010 47209 19660 21267 48364 19478 37464 8021
2501516,40545 39180 432 24184 46802 13176
2501605,22952 44142 9736 31506 38739 9076 41406 16703
2501644,27521 24964 47209 23147 19660 35535 38456 18963 47734 22935 34040 28601 8859 43484 27325 2078
2501675,15668 49683 24852 22989 9076
2501782,41729 11233 432 24852 19389 42814
2501785,45504 6336 13176 14627 40709 17160 28745 26634 27086 4920 33000 39442 18883 37718 25609 4600 41787 3599 22825 17630
2501879,34969
2501916,4605
2501929,27361 13639 30406 5985 9387 32689 6647 20378 19003
2501945,37410 34243 23079 27086 3599 11950 22328 44089
2501974,17896 27401 16848 5426 11220 13237 37691
2502001,35440 39201 33671
2502008,2480 47209 17874 49212
2502211,25824 15424 19051 47717 35946 42731 10957 33198 7026 15923 33716 30135 47866 21019 44156 30461 19006 33791
2502378,7912 40002 30746 16965 48791
2502401,46881 40897 49098 33517 44142 10673 14227 18362 19836
2502418,31555 19208 47626 34128 39121 33401
2502477,38768 22610 4724
2502488,31040 11777 47209 22825 30489 27874 45007 30391 13176 5785 42265
2502566,None
2502598,18610 8859
2502600,23400 40775 39812 12797 22935
2502626,None
2502631,24706 1640 44299 44765 13712 27156 19678 890 44541 7806
2502639,25890 38739 47626 8518 30391
2502742,40002 46979 28934 22035 39947 43821 27156 7503 21616 43961 49683 25 40571 47766 2295 44632 30489 7035 48523 4957 13535
2502847,20345 5450 22276 47626
2502978,21376 15872 1155 18441 21137 22035 25630 25506 9515 31927 42680 17600 15712 4163 13380 7753 42699 13176 33754 27104 47672 19820 19057 5876 43768 23291 39678
2503018,35886
2503032,49235
2503041,39408 22802 196 46061
2503093,27695 26317 31683 29071
2503131,40386 27044 47621 13031 18727 45613 13712 31027 27093 13380 33116 8479
2503149,34024 31981 29934 23333
2503158,None
2503164,10017 28842 23236 3913
2503317,44632
2503506,27104 12033 24964 8518 11777 23304 27881 28842 29487 43504 49236
2503568,28920 47441 16768 21137
2503708,5697 24964 48679 21386 26315 27086 21903 35921 38164 13176 18362 21405
2503749,1219 42244 27845 43889 22035 3957 46906 18523 41117 17758
2503769,18465 25998 25020 12206 8277 47766 40604 14462
2503780,26131 45633 260 47912 8490 40749 24654 44560 46802 16083 33847 6361
2503844,None
2503939,39993 34358
2504105,3594 29603 34940
2504196,27744 14240 40182 24852 21057 26282 47755 11520 43760 30385 47154 49236 14881 24535 22935 26521 22170 45948 10749
2504219,20518
2504271,14081 40706 31683 48395 17794 39889 24184 1529
2504328,46720 17872 9387 45 44142
2504364,33000 1957
2504407,21137 24852 6341 26133 17341
2504418,13176 36929 45066 39475 43369
2504616,None
2504705,29664 48395 40332 35507 24852 2103 1464 20220
2504744,19734 2022 40199
2504803,29184 36418 40486 8424 6274 49136 43860 40310 42360 25466 46842 41534
2504826,29088 20842 21709 432 2321 24852 35221 20119 44632 22938 19003
2504863,24184 27796 37011 204 42117
2504971,46990 31215
2504994,31040 38689 46979 6046 21137 39040 36011 28204 46990 34448 18641 32467 42356 49621 44310 12409 42585 5212 41950
2505092,38689 40706 32740 33000 37646 5876 47630 6774
2505142,10112 39468 41226 32139 37646 31869 22935 31897 30620 48679 5161 35628 23216 32433 21938 9144 17600 48395 329 27104 9339 47209 21543 23405 9839 17652 45045 22825 10749 30461
2505189,34466 27307 21724 47766 21903
2505199,49496 23451 29645 20926
2505245,13712 35336 14720 26683 24120
2505298,6568 47209 12845 39121 7539 27156 45064 26683
2505339,48192 34945 35234 9411 27429 48657 46059 13747 10673 13203 24852 38739 41787 7386
2505429,10246 25256 42507 14764 1710 23322
2505443,42244 19348
2505483,21903
2505501,34448 25133
2505522,None
2505560,15424 11331 13194 24852 19734 20985 5884
2505574,33188
2505583,7139 34220 27086 2962 24852 8309
2505600,31915 27845 48136 5194 26283 43406 24561 24852 39448 8424
2505694,49520 20114 2269
2505766,6087
2505775,None
2505912,7126
2505918,17600 15649 15074 6948 22089 47626 24654 16083 24852 43904 47766 14633 4920 43961 16254
2505949,13984 26309 36550 47209 45866 25837 43086 44628 46485 7350 13176 27966 16415
2505990,39275
2506029,19653
2506055,24964 4605
2506124,39928 29993 30442 16797 17902
2506163,26209 9387
2506189,24385 14947 19660 21709 18641 16185 36127
2506220,None
2506287,45279 20119
2506432,3880
2506461,42265 25890 15604 13733 34465
2506556,39993 15404
2506558,29392 39032 35123 12508
2506598,1160 48705 20378 23734
2506677,34849 43867 27429 24852 14168 39545 25691 35068 38782
2506807,28993 17828 37029 18599 21195 17902 29295 5456 21137 26324 8277 45014 30489 13176 4692 46906 9339 42736
2506969,25197
2507000,39936 13841
2507037,27521 40001 13702 36865 47912 28199 33037 39247 21137 24852 30391 28465
2507072,13176 42768 42507 3952 48745
2507081,22035 47629
2507086,8260 24852 15869 39174 28199
2507187,27336 4142 16398 45007 432 21137 30450 35221 4217 32655 5621
2507190,None
2507216,22802 21572
2507261,4451 19204 23025 19660 34061 21137 20082 1653 17622 41375
2507304,18019 30340 21709 27125 12087 44156
2507324,35921 31681 20291 2519
2507361,43504 47766 33846 13870 35951
2507440,30406 35887 5258 19767 21903 8048 17207 8571
2507612,18272 6361 43643 2611 38777
2507662,34448 46820 18567 9162 49191 21709 31342 16797 27344 38547 27548 45437 27966
2507665,28993 29941 28842 39922 41950 48057 46906 46654 13535
2507710,13176 38768 21195 11365
2507852,20940
2507994,None
2508071,4138
2508121,None
2508164,1194 8859 33198
2508168,27104 9387 21616 24852 47766 43352
2508212,35921 43258 9755 27845
2508271,45063 11913 44683 35221 43545 43422 5025 16290 13733 37158 49191 4656 38452 48437 14010 17468 45504 34627 12614 9290 38988 6101 44375 9018 26790 33000 47209 18418 117 23801
2508278,39812 8518 47626 7948 30391 43768
2508284,None
2508293,43744 46149
2508310,None
2508357,36322 24964 47626 26283 14992 28849 44371 29077 49175 25340 45066
2508414,26021 33929 22474 3661 14739 49111 37464 23291
2508557,41408 31553 16291 39877 32230 37065 39275 39180 13870 31727 21616 21137 21938 21523 24852 26128 2295 34358 7676 27966
2508578,13176 6184 32403 38928 13575
2508642,45066 5876 3957 48775
2508669,45437
2508723,27012 13733 35752 28204 34350 14992 36854 6007 39993 15386 17119
2508734,39275 47766 25630 6287
2508752,38383
2508782,None
2508808,47140 4138 28016 37011 48118 2634 13755 24861
2508815,41796 17191 877 5488 22006 34013
2508819,21376 11140 1158 19180 24852 40345 34458 19006 38689 14627 39589 28842 35628 28593 38834 4920 27966 31040 31683 13380 20686 49235 5077 37718 42342 31724 35696 31730 117 44948 16254
2508873,27104 7054 46802 48116 13176 10749
2508898,210 46802
2508907,5785 31737 21137 5134 47209
2508926,41213 42244 27845 40199
2508929,8057 26403 24964 13629 47766
2508949,14858 22610 49610 6422 5038
2508991,29344 28993 29192 47626 27757 39993 25146 20298
2509028,38689 41549 43789 46886 47209
2509044,28289 26790 26209 22856 47209 28842 939 42736 34358 43768 17630
2509058,27521 24964 8518 18221 49683 24184 43961
2509093,42768 28985 13176 14486 44359
2509213,31040 18027 21903 22159
2509223,19068 28862
2509326,44480 24838 28204 36658 41582 38194 11512 43614
2509365,29015
2509385,24097 34533 37354 34862 21137 20915 45748 13176 17151
2509434,40545 31553 47209 25931 44910 45007 19057 22963 13176 28985
2509452,16290 5670 24561 6760 29295 21137 13176 41757 27966
2509548,47977
2509627,24964 47626 42736 49235 47766 23236 45535
